time,plosses,line,phase
10687,760.0,2.5235419705394246,LINE39,2.0
10688,760.0,10.456350405585221,LINE32,1.0
10689,760.0,-0.0026879523511422494,LINE32,3.0
10690,760.0,-7.596589295502926e-30,LINE45,3.0
10691,760.0,13.130093250095575,LINE1,2.0
10692,760.0,-6.82850669879075e-30,LINE44,1.0
10693,760.0,-0.01855956764585632,LINE15,3.0
10694,760.0,0.2311231567606865,LINE42,3.0
10695,760.0,6.4677734636793724,LINE36,2.0
10696,760.0,0.0,LINE40,3.0
10697,760.0,101.65333920104906,LINE2,3.0
10698,760.0,0.7043403043211033,LINE38,1.0
10699,760.0,2.4929282602636222,LINE28,3.0
10700,760.0,0.888504782567013,LINE36,1.0
10701,760.0,8.116709760676508e-24,LINE12,1.0
10702,760.0,0.0,LINE34,3.0
10703,760.0,-1.5509636485369504e-24,LINE33,1.0
10704,760.0,0.6461284017489205,LINE31,3.0
10705,760.0,0.5761812538341414,LINE35,1.0
10706,760.0,-0.009357793241002126,LINE13,3.0
10707,760.0,1.3593011137033109,LINE20,2.0
10708,760.0,6.93850337074305,LINE22,1.0
10709,760.0,1.504632769052528e-36,LINE30,2.0
10710,760.0,11.291988293690869,LINE11,3.0
10711,760.0,15.117671678160358,LINE1,1.0
10712,760.0,46.82153918145225,LINE7,1.0
10713,760.0,6.13839506341946,LINE29,2.0
10714,760.0,20.919082249971492,LINE3,3.0
10715,760.0,7.708574299335873,LINE15,2.0
10716,770.0,6.261521357988728,LINE12,2.0
10717,770.0,1.5582346831978466,LINE22,3.0
10718,770.0,17.6320644136806,LINE22,2.0
10719,770.0,0.2545306194571819,LINE46,1.0
10720,770.0,6.871863068965476,LINE7,3.0
10721,770.0,-4.9630836753182836e-24,LINE14,1.0
10722,770.0,107.69286896925136,LINE2,3.0
10723,770.0,1.4693679385278594e-39,LINE20,1.0
10724,770.0,31.43288195684072,LINE7,2.0
10725,770.0,0.0,LINE40,1.0
10726,770.0,384.00659570636657,LINE2,1.0
10727,770.0,0.9703659970591881,LINE34,1.0
10728,770.0,4.519980016043352e-06,LINE29,1.0
10729,770.0,11.33012817082143,LINE11,2.0
10730,770.0,6.018531076210112e-36,LINE46,2.0
10731,770.0,0.43725659139613443,LINE40,2.0
10732,770.0,0.0,LINE40,3.0
10733,770.0,1.2189435904632442,LINE47,1.0
10734,770.0,0.0020284329467466717,LINE36,3.0
10735,770.0,2.938735877055719e-39,LINE4,3.0
10736,770.0,10.350789408904856,LINE32,1.0
10737,770.0,0.0,LINE47,3.0
10738,770.0,4.963083675318025e-24,LINE12,1.0
10739,770.0,8.56517728865429,LINE28,1.0
10740,770.0,12.151659379439574,LINE11,3.0
10741,770.0,1.3749882576465862,LINE20,2.0
10742,770.0,0.5779236086798936,LINE35,1.0
10743,770.0,-6.546992581215986e-30,LINE45,2.0
10744,770.0,-1.1364367984398122e-41,LINE27,3.0
10745,770.0,-3.308722450211864e-24,LINE33,2.0
10746,770.0,0.0,LINE18,2.0
10747,770.0,0.0,LINE42,2.0
10748,770.0,2.5226000202093903,LINE28,2.0
10749,770.0,-4.135903062765344e-25,LINE4,2.0
10750,770.0,5.965242762666845,LINE10,1.0
10751,770.0,0.6271263917215503,LINE17,1.0
10752,770.0,0.8003031898078969,LINE38,1.0
10753,770.0,18.24469918215166,LINE9,1.0
10754,770.0,-2.698802673467015e-79,LINE19,3.0
10755,770.0,0.0,LINE24,1.0
10756,770.0,0.0,LINE20,3.0
10757,770.0,4.416338872783632e-06,LINE29,3.0
10758,770.0,21.59190419738,LINE11,1.0
10759,770.0,0.0,LINE47,2.0
10760,770.0,-2.1131736166836725e-30,LINE44,3.0
10761,770.0,1.6475760570527058,LINE45,1.0
10762,770.0,6.018531076210112e-36,LINE35,2.0
10763,770.0,0.0,LINE24,2.0
10764,770.0,0.26854171268372395,LINE42,3.0
10765,770.0,1.1360999947576532e-29,LINE45,3.0
10766,770.0,13.823472422071998,LINE15,1.0
10767,770.0,7.923432739280434e-06,LINE6,3.0
10768,770.0,0.0007488865997182975,LINE38,3.0
10769,770.0,1.128474576789396e-36,LINE30,2.0
10770,770.0,4.584325404408616e-06,LINE37,2.0
10771,770.0,7.489360147488134,LINE15,2.0
10772,770.0,0.601439708986488,LINE31,3.0
10773,770.0,0.0,LINE34,3.0
10774,770.0,6.250881513268201,LINE29,2.0
10775,770.0,0.016804556313070006,LINE13,3.0
10776,770.0,46.18864197976204,LINE7,1.0
10777,770.0,0.0,LINE16,3.0
10778,770.0,6.080238231743257,LINE23,1.0
10779,770.0,23.164057683839626,LINE3,3.0
10780,770.0,-0.0027054134491837525,LINE32,3.0
10781,770.0,26.991862831874663,LINE5,2.0
10782,770.0,-1.1049646897729503e-36,LINE30,1.0
10783,770.0,2.8484712947746558,LINE28,3.0
10784,770.0,0.16412185324076553,LINE15,3.0
10785,770.0,6.311382717310186,LINE36,2.0
10786,770.0,8.561129552489978,LINE1,2.0
10787,770.0,0.0,LINE18,3.0
10788,770.0,2.242429469928379,LINE6,2.0
10789,770.0,3.009265538105056e-36,LINE16,2.0
10790,770.0,-6.203854594149588e-25,LINE33,1.0
10791,770.0,2.2710183769899588e-41,LINE35,3.0
10792,770.0,27.58982322504483,LINE5,3.0
10793,770.0,-2.8698592549372254e-42,LINE27,1.0
10794,770.0,0.0,LINE21,3.0
10795,770.0,0.9854520820390598,LINE24,3.0
10796,770.0,1.0793789748130591,LINE36,1.0
10797,770.0,5.693082460424355,LINE37,1.0
10798,770.0,6.856677473810851,LINE22,1.0
10799,770.0,19.174028694568644,LINE1,1.0
10800,770.0,6.307252170717588e-24,LINE8,1.0
10801,770.0,9.579619157744952,LINE9,3.0
10802,770.0,1.105731450577259,LINE13,2.0
10803,770.0,1.2164524415448272,LINE30,3.0
10804,770.0,42.24903637003282,LINE3,2.0
10805,770.0,-3.7028072050902057e-37,LINE43,2.0
10806,770.0,0.0,LINE39,3.0
10807,770.0,0.0,LINE25,2.0
10808,770.0,1.0339757656905793e-25,LINE14,2.0
10809,770.0,35.34447863099426,LINE3,1.0
10810,770.0,2.2747466845207086e-24,LINE10,2.0
10811,770.0,0.7208908408301524,LINE38,2.0
10812,770.0,9.305781891221503e-25,LINE8,2.0
10813,770.0,2.938735877055719e-39,LINE39,1.0
10814,770.0,6.305172552043223,LINE33,3.0
10815,770.0,0.0,LINE26,3.0
10816,770.0,1.4475660719677984e-24,LINE23,2.0
10817,770.0,6.026257243968293,LINE14,3.0
10818,770.0,2.938735877055719e-39,LINE19,2.0
10819,770.0,-2.2628266253329035e-36,LINE26,1.0
10820,770.0,5.971038734780554,LINE8,3.0
10821,770.0,-1.5309785420678043e-30,LINE44,1.0
10822,770.0,0.0,LINE25,1.0
10823,770.0,9.4039548065783e-38,LINE23,3.0
10824,770.0,41.34178961865975,LINE5,1.0
10825,770.0,0.0,LINE21,1.0
10826,770.0,2.552324011982322,LINE39,2.0
10827,770.0,1.2015496188521133,LINE16,1.0
10828,770.0,3.722312756488642e-24,LINE12,3.0
10829,770.0,208.90596931043115,LINE2,2.0
10830,770.0,1.2002215391945177,LINE41,2.0
10831,770.0,35.25991479941158,LINE9,2.0
10832,770.0,5.3766739815947504e-24,LINE10,3.0
10833,770.0,6.04957769833745,LINE4,1.0
10834,770.0,4.511652733174259e-06,LINE37,3.0
10835,770.0,0.4610546443628086,LINE27,2.0
10836,770.0,-7.52316384526264e-37,LINE41,1.0
10837,770.0,3.882938266187256,LINE44,2.0
10838,770.0,8.050952311630557e-06,LINE6,1.0
10839,770.0,3.23551956469346,LINE1,3.0
10840,770.0,-2.350988701644575e-38,LINE46,3.0
10841,770.0,1.1490187043552702,LINE26,2.0
10842,770.0,0.0,LINE17,3.0
10843,770.0,3.998661766241026,LINE32,2.0
10844,770.0,1.2472722518253156,LINE18,1.0
10845,770.0,1.1754943508222875e-38,LINE31,1.0
10846,770.0,0.0,LINE17,2.0
10847,770.0,1.1754943508222875e-37,LINE42,1.0
10848,770.0,2.007554732275897,LINE13,1.0
10849,770.0,1.1826730547151008,LINE43,3.0
10850,770.0,5.257398484052681e-36,LINE31,2.0
10851,770.0,0.022716550855954153,LINE21,2.0
10852,770.0,0.0,LINE34,2.0
10853,770.0,5.877471754111438e-39,LINE43,1.0
10854,770.0,-2.2958874039497803e-41,LINE41,3.0
10855,770.0,0.5422252477568135,LINE25,3.0
10856,770.0,0.5386904342747848,LINE19,1.0
10857,780.0,6.358017021040468,LINE33,3.0
10858,780.0,3.064057747267868,LINE22,3.0
10859,780.0,0.0,LINE21,3.0
10860,780.0,5.238543662707324,LINE1,3.0
10861,780.0,0.7285282929302124,LINE38,2.0
10862,780.0,0.0,LINE18,2.0
10863,780.0,1.2610075127019638,LINE18,1.0
10864,780.0,1.2407709188296943e-24,LINE10,2.0
10865,780.0,0.06620903292194315,LINE21,2.0
10866,780.0,2.274746684520591e-24,LINE10,3.0
10867,780.0,4.135903062764668e-25,LINE8,1.0
10868,780.0,-1.6543612251061964e-24,LINE14,2.0
10869,780.0,128.3432531650917,LINE2,2.0
10870,780.0,7.371047500039185e-31,LINE44,3.0
10871,780.0,13.1735348105453,LINE1,1.0
10872,780.0,6.320870029833531,LINE22,2.0
10873,780.0,-7.230612547642421e-30,LINE45,3.0
10874,780.0,5.498925223030512,LINE8,3.0
10875,780.0,6.030277512910918,LINE10,1.0
10876,780.0,-7.052966104933725e-38,LINE35,2.0
10877,780.0,4.791690901975477,LINE28,1.0
10878,780.0,-2.407412430484045e-35,LINE26,1.0
10879,780.0,0.0,LINE18,3.0
10880,780.0,4.776716876656584,LINE1,2.0
10881,780.0,0.8090364826369039,LINE38,1.0
10882,780.0,6.507430402688152e-31,LINE44,1.0
10883,780.0,0.5445053076147005,LINE19,1.0
10884,780.0,-8.271806125531029e-24,LINE14,1.0
10885,780.0,-1.410593220986745e-37,LINE42,1.0
10886,780.0,1.4475660719687388e-24,LINE33,1.0
10887,780.0,3.2643580727572337,LINE28,3.0
10888,780.0,-2.0075862001945074e-29,LINE45,2.0
10889,780.0,-2.0679515313778672e-25,LINE33,2.0
10890,780.0,0.0,LINE42,2.0
10891,780.0,0.0,LINE24,2.0
10892,780.0,13.145778295553086,LINE5,2.0
10893,780.0,25.71514378770654,LINE5,1.0
10894,780.0,0.2737640745415124,LINE42,3.0
10895,780.0,8.287103641323863,LINE9,1.0
10896,780.0,0.0007538711543533495,LINE38,3.0
10897,780.0,0.0,LINE19,2.0
10898,780.0,0.5402529730051036,LINE35,1.0
10899,780.0,2.9739569988682946,LINE28,2.0
10900,780.0,-8.271806125590697e-25,LINE8,2.0
10901,780.0,0.0,LINE21,1.0
10902,780.0,6.020642804790301,LINE14,3.0
10903,780.0,9.554915044170797e-65,LINE35,3.0
10904,780.0,32.25826304729081,LINE5,3.0
10905,780.0,3.936385027490742,LINE44,2.0
10906,780.0,1.6704278287816665,LINE45,1.0
10907,780.0,0.9178506195214777,LINE24,3.0
10908,780.0,271.36953143440235,LINE2,1.0
10909,780.0,0.03999322347328944,LINE41,2.0
10910,780.0,0.0,LINE25,1.0
10911,780.0,0.0020729192846812186,LINE36,3.0
10912,780.0,3.038652896875613e-36,LINE31,2.0
10913,780.0,3.066934108524077,LINE11,2.0
10914,780.0,6.184821978016346,LINE32,1.0
10915,780.0,1.5509636485369034e-24,LINE4,2.0
10916,780.0,-9.183549615799121e-41,LINE47,3.0
10917,780.0,4.535374221437914e-06,LINE37,3.0
10918,780.0,2.754373286642885,LINE6,2.0
10919,780.0,7.308080688640277,LINE15,1.0
10920,780.0,1.0778065542572073,LINE26,2.0
10921,780.0,0.0,LINE16,3.0
10922,780.0,5.877471754111438e-39,LINE17,2.0
10923,780.0,1.0655979512591316,LINE13,1.0
10924,780.0,0.600874686593971,LINE31,3.0
10925,780.0,-4.70197740328915e-38,LINE27,1.0
10926,780.0,-5.877471754111438e-39,LINE39,1.0
10927,780.0,0.0,LINE20,1.0
10928,780.0,2.5459067857649673,LINE15,2.0
10929,780.0,16.11572647666736,LINE7,2.0
10930,780.0,1.3474402953572222,LINE20,2.0
10931,780.0,4.537788743925669e-06,LINE37,2.0
10932,780.0,2.5118419771918843,LINE23,1.0
10933,780.0,26.932151695902682,LINE3,2.0
10934,780.0,0.0,LINE17,3.0
10935,780.0,-2.4050614417824002e-35,LINE41,1.0
10936,780.0,1.57084880481643e-65,LINE27,3.0
10937,780.0,-2.481541837659177e-24,LINE23,2.0
10938,780.0,0.17856478820487898,LINE47,1.0
10939,780.0,0.0,LINE46,3.0
10940,780.0,-6.015592340333056e-36,LINE16,2.0
10941,780.0,27.304788267116695,LINE3,3.0
10942,780.0,0.6279254689270218,LINE17,1.0
10943,780.0,0.4663216169661783,LINE27,2.0
10944,780.0,6.390117514326816,LINE36,2.0
10945,780.0,2.4815418376589655e-24,LINE23,3.0
10946,780.0,10.896699463581829,LINE11,1.0
10947,780.0,-9.183549615799121e-41,LINE39,3.0
10948,780.0,1.1754943508222875e-38,LINE34,2.0
10949,780.0,-4.591774807899561e-41,LINE34,3.0
10950,780.0,-8.271806125530218e-25,LINE4,3.0
10951,780.0,0.3743453035744664,LINE13,2.0
10952,780.0,6.107134763479964,LINE12,2.0
10953,780.0,4.438655436284965e-06,LINE29,3.0
10954,780.0,-3.0019186984124167e-36,LINE43,1.0
10955,780.0,19.123101018252296,LINE9,2.0
10956,780.0,2.586960186957976,LINE39,2.0
10957,780.0,2.938735877055719e-39,LINE40,3.0
10958,780.0,0.17315888369374857,LINE13,3.0
10959,780.0,4.70197740328915e-38,LINE40,1.0
10960,780.0,1.222717889358294,LINE15,3.0
10961,780.0,2.6482652783684704,LINE37,1.0
10962,780.0,0.06545591617554176,LINE40,2.0
10963,780.0,13.527170196131072,LINE9,3.0
10964,780.0,1.5509636485368329e-24,LINE12,1.0
10965,780.0,0.0,LINE30,1.0
10966,780.0,1.88079096131566e-37,LINE46,2.0
10967,780.0,6.143858234044371,LINE4,1.0
10968,780.0,2.350988701644575e-38,LINE47,2.0
10969,780.0,1.23785636437845,LINE16,1.0
10970,780.0,21.14732701553903,LINE3,1.0
10971,780.0,0.49565427798240336,LINE25,3.0
10972,780.0,0.08069713790680558,LINE34,1.0
10973,780.0,-0.0023700888544849865,LINE32,3.0
10974,780.0,-4.529674532015803e-41,LINE41,3.0
10975,780.0,0.0,LINE26,3.0
10976,780.0,4.4768976034824955e-06,LINE29,1.0
10977,780.0,4.540988205465191e-41,LINE19,3.0
10978,780.0,16.02055263259907,LINE11,3.0
10979,780.0,7.942285374208107e-06,LINE6,3.0
10980,780.0,0.5103488707969206,LINE29,2.0
10981,780.0,4.455169216628804,LINE32,2.0
